Date,Country,City,Specification,count,min,max,median,varience,Outcome
14-08-2019,IN,Kolkata,wind-speed,113,0,6.4,1.3,18.7,1
14-08-2019,IN,Kolkata,temperature,113,26,31,28.2,19.97,1
14-08-2019,IN,Kolkata,pm10,89,23,87,54,2951.09,1
14-08-2019,IN,Kolkata,humidity,113,69.8,100,88,656.84,1
14-08-2019,IN,Kolkata,no2,89,3.7,25.9,9.2,248,1
15-08-2019,IN,Kolkata,pm25,109,9,151,77,8714.4,1
15-08-2019,IN,Kolkata,dew,103,24,28,26,17.36,1
15-08-2019,IN,Kolkata,co,89,0.5,12.2,4,101.07,1
15-08-2019,IN,Kolkata,o3,89,5,16.8,10.2,72.84,1
15-08-2019,IN,Kolkata,so2,89,0.5,9,1.4,89.09,1
15-08-2019,IN,Kolkata,pressure,112,998.5,1006,1000.8,35.06,1
15-08-2019,IN,Kolkata,wind-speed,112,0.2,5.6,1,13.31,1
15-08-2019,IN,Kolkata,temperature,112,25,29.4,27,20.24,1
15-08-2019,IN,Kolkata,pm10,89,14,74,43,2588.42,1
15-08-2019,IN,Kolkata,humidity,112,81.6,100,94,193.12,1
15-08-2019,IN,Kolkata,no2,89,3.4,23.5,8.8,167.27,1
16-08-2019,IN,Kolkata,pm25,95,21,158,83,10233.3,1
16-08-2019,IN,Kolkata,dew,78,24,29,27,37.45,1
16-08-2019,IN,Kolkata,co,72,1.4,15.6,4.6,138.63,1
16-08-2019,IN,Kolkata,o3,72,2.9,31.6,8.3,447.4,1
16-08-2019,IN,Kolkata,so2,72,0.5,14.3,1.4,87.87,1
16-08-2019,IN,Kolkata,pressure,96,996.2,1004.5,999.7,38.6,1
16-08-2019,IN,Kolkata,wind-speed,95,0.1,7.7,1.3,12.4,1
16-08-2019,IN,Kolkata,temperature,96,24,32.6,27.4,64.15,1
16-08-2019,IN,Kolkata,pm10,71,25,101,54,4071.35,1
16-08-2019,IN,Kolkata,humidity,96,61.3,100,94,1107.79,1
16-08-2019,IN,Kolkata,no2,72,4.8,25,9.1,263.85,1
17-08-2019,IN,Kolkata,pm25,93,5,171,82,17913.1,1
17-08-2019,IN,Kolkata,dew,83,24,26,25,5.22,1
17-08-2019,IN,Kolkata,co,72,1.4,28.6,6.8,231.69,1
17-08-2019,IN,Kolkata,o3,72,2.8,17.8,8.3,89.56,1
17-08-2019,IN,Kolkata,so2,72,0.9,21.7,1.6,133.78,1
17-08-2019,IN,Kolkata,pressure,96,997.3,1004,999.5,34.43,1
17-08-2019,IN,Kolkata,wind-speed,96,0.2,4.1,1.2,7.28,1
17-08-2019,IN,Kolkata,temperature,96,23.8,26.1,25.5,4.19,1
17-08-2019,IN,Kolkata,pm10,72,11,96,34,5907.32,1
17-08-2019,IN,Kolkata,humidity,96,93.6,100,98.8,53.53,1
17-08-2019,IN,Kolkata,no2,72,5.2,21.2,9.9,157.41,1
18-08-2019,IN,Kolkata,pm25,93,13,160,65,9598.56,1
18-08-2019,IN,Kolkata,dew,105,24,27,25.5,6.97,1
18-08-2019,IN,Kolkata,co,72,0.4,11.7,3.5,87.22,1
18-08-2019,IN,Kolkata,o3,72,4.1,21.6,10.5,156.58,1
18-08-2019,IN,Kolkata,so2,72,1,6,1.6,13.85,1
18-08-2019,IN,Kolkata,pressure,96,997.9,1005,1000.1,41.12,1
18-08-2019,IN,Kolkata,wind-speed,95,0.1,5.6,1.4,11.85,1
18-08-2019,IN,Kolkata,temperature,96,25,29,26,13.59,1
18-08-2019,IN,Kolkata,pm10,71,17,75,28,1929.41,1
18-08-2019,IN,Kolkata,humidity,96,75.1,100,94,412.38,1
18-08-2019,IN,Kolkata,no2,72,5.3,16.5,8.6,64.18,1
19-08-2019,IN,Kolkata,pm25,89,5,119,64,4870.7,1
19-08-2019,IN,Kolkata,dew,111,24,28.5,26,14.03,1
19-08-2019,IN,Kolkata,co,72,1.5,11.3,3.5,92.35,1
19-08-2019,IN,Kolkata,o3,72,5,20.6,9.5,142.34,1
19-08-2019,IN,Kolkata,so2,72,0.9,9.2,1.7,33.12,1
19-08-2019,IN,Kolkata,pressure,96,998.4,1006,1001.1,38.57,1
19-08-2019,IN,Kolkata,wind-speed,96,0.4,6.6,1.5,21.22,1
19-08-2019,IN,Kolkata,temperature,96,25.7,33.5,28.6,62.91,1
19-08-2019,IN,Kolkata,pm10,70,15,64,34,1663.56,1
19-08-2019,IN,Kolkata,humidity,96,59.2,99,83.8,1468.32,1
19-08-2019,IN,Kolkata,no2,72,0.4,18.2,8.5,131.53,1
20-08-2019,IN,Kolkata,pm25,105,17,334,87,19297.1,1
20-08-2019,IN,Kolkata,dew,96,26,28,27,4.17,1
20-08-2019,IN,Kolkata,co,84,1.4,11.9,4.1,115.12,1
20-08-2019,IN,Kolkata,o3,83,1.1,132.8,8.6,2185.81,1
20-08-2019,IN,Kolkata,so2,83,0.1,9.7,1.7,38.68,1
20-08-2019,IN,Kolkata,pressure,111,996.4,1005,1000.1,47.24,1
20-08-2019,IN,Kolkata,wind-speed,110,0.1,4.3,1.2,6.94,1
20-08-2019,IN,Kolkata,temperature,111,27,32.1,28.7,19.41,1
20-08-2019,IN,Kolkata,pm10,84,22,110,53,3696.99,1
20-08-2019,IN,Kolkata,humidity,111,62.3,99,83.9,782.51,1
20-08-2019,IN,Kolkata,no2,83,0.5,49.3,9.8,827.53,1
21-08-2019,IN,Kolkata,pm25,120,38,154,91,7817.98,1
21-08-2019,IN,Kolkata,dew,99,25,29,27,15.5,1
21-08-2019,IN,Kolkata,co,96,1,12.4,3.8,108.74,1
21-08-2019,IN,Kolkata,o3,96,1.1,22.3,8,319.79,1
21-08-2019,IN,Kolkata,so2,94,0.1,8,1.5,25.75,1
21-08-2019,IN,Kolkata,pressure,120,995.8,1003,998.3,32.23,1
21-08-2019,IN,Kolkata,wind-speed,117,0,4.6,1.1,9.92,1
21-08-2019,IN,Kolkata,temperature,120,10,34.8,29.5,167.37,1
21-08-2019,IN,Kolkata,pm10,96,36,82,58,1348.95,1
21-08-2019,IN,Kolkata,humidity,120,51.4,99,81.5,1770.44,1
21-08-2019,IN,Kolkata,no2,96,1.6,23.6,8.3,319.16,1
22-08-2019,IN,Kolkata,pm25,119,17,171,93,12211.5,1
22-08-2019,IN,Kolkata,dew,90,24,28.5,27,21.44,1
22-08-2019,IN,Kolkata,co,96,0.7,18.4,3.3,139.69,1
22-08-2019,IN,Kolkata,o3,96,0.5,32.6,7.8,562.11,1
22-08-2019,IN,Kolkata,so2,96,0.9,12.5,1.9,40.55,1
22-08-2019,IN,Kolkata,pressure,120,994.4,1003,998.1,38.71,1
22-08-2019,IN,Kolkata,wind-speed,112,0,3.3,0.9,9.45,1
22-08-2019,IN,Kolkata,temperature,120,8.6,35,28.5,209.77,1
22-08-2019,IN,Kolkata,pm10,95,26,93,59,2154.6,1
22-08-2019,IN,Kolkata,humidity,120,54.1,99.1,84.7,2196.54,1
22-08-2019,IN,Kolkata,no2,96,1.7,25.2,8.7,340.73,1
23-08-2019,IN,Kolkata,pm25,118,13,155,70,7545.56,1
23-08-2019,IN,Kolkata,dew,108,24,28.5,27,20.94,1
23-08-2019,IN,Kolkata,co,95,0.7,21.3,4.1,195.32,1
23-08-2019,IN,Kolkata,o3,95,0.3,35.2,6.8,568.95,1
23-08-2019,IN,Kolkata,so2,94,0.8,16,1.5,39.19,1
23-08-2019,IN,Kolkata,pressure,120,995.6,1003,998.3,35.25,1
23-08-2019,IN,Kolkata,wind-speed,115,0,6.1,1.1,11.68,1
23-08-2019,IN,Kolkata,temperature,120,25,32.9,28,58.32,1
23-08-2019,IN,Kolkata,pm10,96,17,118,37,2297.68,1
23-08-2019,IN,Kolkata,humidity,120,58.4,99,88,1416.65,1
23-08-2019,IN,Kolkata,no2,95,1.8,22.5,8,308.09,1
24-08-2019,IN,Kolkata,pm25,119,5,148,73,8649.88,1
24-08-2019,IN,Kolkata,dew,87,25,27.6,26,5.17,1
24-08-2019,IN,Kolkata,co,96,1.8,17.1,4.6,184.62,1
24-08-2019,IN,Kolkata,o3,96,0.6,21.2,6.4,198.37,1
24-08-2019,IN,Kolkata,so2,94,0.9,7.4,1.7,20.08,1
24-08-2019,IN,Kolkata,pressure,120,995.3,1004,998.5,37.06,1
24-08-2019,IN,Kolkata,wind-speed,116,0,3.8,1.1,9.07,1
24-08-2019,IN,Kolkata,temperature,120,25.7,29,27.2,7.91,1
24-08-2019,IN,Kolkata,pm10,95,22,73,37,1960.34,1
24-08-2019,IN,Kolkata,humidity,120,78.6,100,92.4,303.1,1
24-08-2019,IN,Kolkata,no2,95,1.8,18.7,10.6,299.56,1
25-08-2019,IN,Kolkata,pm25,100,5,95,61,5156.58,1
25-08-2019,IN,Kolkata,dew,120,24,28,25.5,13.43,1
25-08-2019,IN,Kolkata,co,84,0.8,9.7,3.2,50.64,1
25-08-2019,IN,Kolkata,o3,84,2.1,34.4,10,671.77,1
25-08-2019,IN,Kolkata,so2,84,1,9.2,2.8,19.85,1
25-08-2019,IN,Kolkata,pressure,107,995.2,1003.5,998,37.47,1
25-08-2019,IN,Kolkata,wind-speed,107,0.2,4.6,1.5,11.96,1
25-08-2019,IN,Kolkata,temperature,107,25,30,27,16.29,1
25-08-2019,IN,Kolkata,pm10,84,16,55,29,1290.07,1
25-08-2019,IN,Kolkata,humidity,107,76.5,99,90.4,343.53,1
25-08-2019,IN,Kolkata,no2,84,1.7,17.3,5.3,201.35,1
26-08-2019,IN,Kolkata,pm25,86,5,134,59,6451.57,1
26-08-2019,IN,Kolkata,dew,97,25,27.5,26,4.25,1
26-08-2019,IN,Kolkata,co,72,0.7,6.8,3.1,15.75,1
26-08-2019,IN,Kolkata,o3,72,1.5,32,10.2,549.89,1
26-08-2019,IN,Kolkata,so2,72,0.8,15.4,2.8,56.94,1
26-08-2019,IN,Kolkata,pressure,96,995.6,1002.5,997.7,36.03,1
26-08-2019,IN,Kolkata,wind-speed,96,0.1,5.1,1.9,16.63,1
26-08-2019,IN,Kolkata,temperature,96,26,32,27,23.1,1
26-08-2019,IN,Kolkata,pm10,71,13,60,30,1742.35,1
26-08-2019,IN,Kolkata,humidity,96,62.4,99,90.2,620.03,1
26-08-2019,IN,Kolkata,no2,71,1.8,57.2,9.2,763.22,1
27-08-2019,IN,Kolkata,pm25,93,5,121,71,8329.26,1
27-08-2019,IN,Kolkata,dew,85,25,28.5,26.5,13.12,1
27-08-2019,IN,Kolkata,co,72,0.7,8,3,26.02,1
27-08-2019,IN,Kolkata,o3,72,1.1,16.9,8.7,169.77,1
27-08-2019,IN,Kolkata,so2,70,1,24.2,2.9,174.29,1
27-08-2019,IN,Kolkata,pressure,96,994.9,1002,997.5,39.34,1
27-08-2019,IN,Kolkata,wind-speed,96,0.1,5.1,1.6,14.55,1
27-08-2019,IN,Kolkata,temperature,96,26,33.5,27.4,46.67,1
27-08-2019,IN,Kolkata,pm10,72,22,66,35,1345.88,1
27-08-2019,IN,Kolkata,humidity,96,65.6,98.5,88.6,829.92,1
27-08-2019,IN,Kolkata,no2,72,3.2,22.1,7.9,253.33,1
28-08-2019,IN,Kolkata,pm25,93,19,157,87,12032.3,1
28-08-2019,IN,Kolkata,dew,111,25,29,27,14.72,1
28-08-2019,IN,Kolkata,co,72,1.6,11.3,3.6,31.46,1
28-08-2019,IN,Kolkata,o3,72,0.6,22.7,7.3,294.94,1
28-08-2019,IN,Kolkata,so2,71,1,15.1,3.4,113.58,1
28-08-2019,IN,Kolkata,pressure,96,996.3,1004,998.8,41.59,1
28-08-2019,IN,Kolkata,wind-speed,92,0,4.3,1.3,11.66,1
28-08-2019,IN,Kolkata,temperature,96,26,33,28.3,43.56,1
28-08-2019,IN,Kolkata,pm10,71,22,78,54,1829.32,1
28-08-2019,IN,Kolkata,humidity,96,60.5,99,84.7,1245.66,1
28-08-2019,IN,Kolkata,no2,71,0.5,25,9,370.36,1
29-08-2019,IN,Kolkata,pm25,85,26,149,68,9203.96,1
29-08-2019,IN,Kolkata,dew,108,25,28,26.5,8.82,1
29-08-2019,IN,Kolkata,co,72,0.7,11.3,3.2,48.95,1
29-08-2019,IN,Kolkata,o3,72,0.6,18.6,7.5,193.91,1
29-08-2019,IN,Kolkata,so2,72,1.1,20.5,2.9,143.81,1
29-08-2019,IN,Kolkata,pressure,96,996.7,1004.5,999.7,41.76,1
29-08-2019,IN,Kolkata,wind-speed,96,0,4.8,1.5,12.11,1
29-08-2019,IN,Kolkata,temperature,96,26,31.5,28,22.56,1
29-08-2019,IN,Kolkata,pm10,72,17,77,32,2764.79,1
29-08-2019,IN,Kolkata,humidity,96,69.4,98.9,89.3,611.48,1
29-08-2019,IN,Kolkata,no2,72,0.1,23.6,6.4,428.26,1
30-08-2019,IN,Kolkata,pm25,119,28,137,76,4907.9,1
30-08-2019,IN,Kolkata,dew,120,25,28,27,8.33,1
30-08-2019,IN,Kolkata,co,95,1.1,13.2,3.7,94.31,1
30-08-2019,IN,Kolkata,o3,95,0.8,22.2,6.4,302.66,1
30-08-2019,IN,Kolkata,so2,95,0.9,10.4,1.8,36.47,1
30-08-2019,IN,Kolkata,pressure,120,993.7,1003.5,998,51.35,1
30-08-2019,IN,Kolkata,wind-speed,118,0,4.9,1.1,11.06,1
30-08-2019,IN,Kolkata,temperature,120,26,35,28.8,73.48,1
30-08-2019,IN,Kolkata,pm10,95,29,65,49,761.77,1
30-08-2019,IN,Kolkata,humidity,120,51.9,99,83.7,1702.76,1
30-08-2019,IN,Kolkata,no2,87,0.3,20.5,8.7,283.36,1
31-08-2019,IN,Kolkata,pm25,117,46,138,75,3360.56,1
31-08-2019,IN,Kolkata,dew,96,26,29,27,12.46,1
31-08-2019,IN,Kolkata,co,93,1.3,10.8,3.9,76.35,1
31-08-2019,IN,Kolkata,o3,93,1.1,21.8,7.7,249.11,1
31-08-2019,IN,Kolkata,so2,93,1.1,9.8,2.1,29.89,1
31-08-2019,IN,Kolkata,pressure,116,993.5,1002.5,996.9,44.83,1
31-08-2019,IN,Kolkata,wind-speed,113,0,3.8,1.1,8.48,1
31-08-2019,IN,Kolkata,temperature,116,26.7,34,30.1,43.33,1
31-08-2019,IN,Kolkata,pm10,93,28,68,50,896.37,1
31-08-2019,IN,Kolkata,humidity,116,56.9,98.4,76.1,1390.28,1
31-08-2019,IN,Kolkata,no2,93,0.4,20.3,7.3,258.58,1
01-09-2019,IN,Kolkata,pm25,100,27,157,97,9331.37,1
01-09-2019,IN,Kolkata,dew,104,24,28,27,17.92,1
01-09-2019,IN,Kolkata,co,76,1.6,9.4,3.7,27.85,1
01-09-2019,IN,Kolkata,o3,76,0.6,26.1,8,439.41,1
01-09-2019,IN,Kolkata,so2,76,1,18.7,2.4,150.86,1
01-09-2019,IN,Kolkata,pressure,100,993.2,1003,997.4,50.64,1
01-09-2019,IN,Kolkata,wind-speed,97,0,4.6,1.2,6.77,1
01-09-2019,IN,Kolkata,temperature,100,25,34,28.8,67.77,1
01-09-2019,IN,Kolkata,pm10,76,27,91,56,2663,1
01-09-2019,IN,Kolkata,humidity,100,58.2,99,86.4,1214.37,1
01-09-2019,IN,Kolkata,no2,76,0.7,15.9,7.6,164.79,1
02-09-2019,IN,Kolkata,pm25,92,16,151,68,8129.94,1
02-09-2019,IN,Kolkata,dew,96,25,28,27,8.84,1
02-09-2019,IN,Kolkata,co,69,1.2,7.2,3.3,26.76,1
02-09-2019,IN,Kolkata,o3,69,0.8,22.1,6.6,246.38,1
02-09-2019,IN,Kolkata,so2,69,1,9.2,2.8,45.91,1
02-09-2019,IN,Kolkata,pressure,92,993.5,1002,996.6,50.33,1
02-09-2019,IN,Kolkata,wind-speed,91,0,5.9,1.4,14.32,1
02-09-2019,IN,Kolkata,temperature,92,25.4,34,29,60.25,1
02-09-2019,IN,Kolkata,pm10,68,20,68,43,1431.12,1
02-09-2019,IN,Kolkata,humidity,92,56.4,100,84,1476.86,1
02-09-2019,IN,Kolkata,no2,67,0.1,17.9,6.6,269.36,1
03-09-2019,IN,Kolkata,pm25,75,5,118,57,5346.3,1
03-09-2019,IN,Kolkata,dew,111,25,29,26,15.25,1
03-09-2019,IN,Kolkata,co,51,1.6,6.4,3.6,11.2,1
03-09-2019,IN,Kolkata,o3,51,2.6,15.7,7.3,93.12,1
03-09-2019,IN,Kolkata,so2,50,1,15.9,3.6,141.2,1
03-09-2019,IN,Kolkata,pressure,75,992.4,1001,996.1,51.64,1
03-09-2019,IN,Kolkata,wind-speed,75,0.1,4,1.7,11.42,1
03-09-2019,IN,Kolkata,temperature,86,25.5,31,27.8,24.29,1
03-09-2019,IN,Kolkata,pm10,51,19,60,33,1531.18,1
03-09-2019,IN,Kolkata,humidity,75,71.1,100,89.9,558.36,1
03-09-2019,IN,Kolkata,no2,51,0.3,18,5.1,287.79,1
04-09-2019,IN,Kolkata,pm25,116,17,134,54,5147.37,1
04-09-2019,IN,Kolkata,dew,117,25,29,27,16.86,1
04-09-2019,IN,Kolkata,co,94,0.8,11.6,3.4,106.94,1
04-09-2019,IN,Kolkata,o3,94,2.9,22.3,7.7,179.07,1
04-09-2019,IN,Kolkata,so2,93,0.9,18.2,3.4,117.52,1
04-09-2019,IN,Kolkata,pressure,120,992.9,1000,995.5,34.14,1
04-09-2019,IN,Kolkata,wind-speed,120,0.1,4.9,1.5,18.75,1
04-09-2019,IN,Kolkata,temperature,120,26.1,32,28.6,19.97,1
04-09-2019,IN,Kolkata,pm10,94,15,63,28,1648.81,1
04-09-2019,IN,Kolkata,humidity,120,71,99,86.9,446.58,1
04-09-2019,IN,Kolkata,no2,92,1.5,18.6,7,178.32,1
05-09-2019,IN,Kolkata,pm25,120,9,111,49,4437.1,1
05-09-2019,IN,Kolkata,dew,102,25,28,27,6.88,1
05-09-2019,IN,Kolkata,co,96,0.5,13.1,3.7,114.62,1
05-09-2019,IN,Kolkata,o3,96,2.3,18.9,8.8,122.1,1
05-09-2019,IN,Kolkata,so2,96,1,15.9,3.1,124.91,1
05-09-2019,IN,Kolkata,pressure,120,992.4,1000.5,995.3,34.95,1
05-09-2019,IN,Kolkata,wind-speed,120,0.1,5.9,1.6,22.38,1
05-09-2019,IN,Kolkata,temperature,120,27,33,28.4,20.72,1
05-09-2019,IN,Kolkata,pm10,93,20,59,28,1403.89,1
05-09-2019,IN,Kolkata,humidity,120,70,97.2,87.3,407.65,1
05-09-2019,IN,Kolkata,no2,92,0.1,19,5.9,233.44,1
06-09-2019,IN,Kolkata,pm25,120,13,93,52,2748.57,1
06-09-2019,IN,Kolkata,dew,90,26,28,26.5,6.19,1
06-09-2019,IN,Kolkata,co,96,0.8,12.1,3.1,112.62,1
06-09-2019,IN,Kolkata,o3,96,3.7,20.4,10,141.51,1
06-09-2019,IN,Kolkata,so2,95,0.9,13.4,2.3,73.27,1
06-09-2019,IN,Kolkata,pressure,120,991.6,999,994.3,35.27,1
06-09-2019,IN,Kolkata,wind-speed,120,0.2,5.6,1.7,25.65,1
06-09-2019,IN,Kolkata,temperature,120,26.9,33,29,25.3,1
06-09-2019,IN,Kolkata,pm10,96,13,54,27,1111.14,1
06-09-2019,IN,Kolkata,humidity,120,63.7,99,83.8,784.91,1
06-09-2019,IN,Kolkata,no2,95,0.1,18.7,5.4,220.07,1
07-09-2019,IN,Kolkata,pm25,116,13,114,59,5344,1
07-09-2019,IN,Kolkata,dew,117,26,27,26.5,2.17,1
07-09-2019,IN,Kolkata,co,93,0.9,13.9,3.3,119.16,1
07-09-2019,IN,Kolkata,o3,93,2.7,19,8.7,106.55,1
07-09-2019,IN,Kolkata,so2,92,0.4,22.1,1.4,167.66,1
07-09-2019,IN,Kolkata,pressure,116,992.6,1001,994.9,42.56,1
07-09-2019,IN,Kolkata,wind-speed,116,0.2,5.7,1.8,25.6,1
07-09-2019,IN,Kolkata,temperature,116,26.6,30.5,27.4,6.6,1
07-09-2019,IN,Kolkata,pm10,93,12,63,32,1648.31,1
07-09-2019,IN,Kolkata,humidity,116,76.6,99,92.4,246.19,1
07-09-2019,IN,Kolkata,no2,93,0.1,20.4,5.6,282.66,1
08-09-2019,IN,Kolkata,pm25,119,22,115,60,3781.33,1
08-09-2019,IN,Kolkata,dew,102,25,28.5,26,7.44,1
08-09-2019,IN,Kolkata,co,95,1,15.2,3.4,147.96,1
08-09-2019,IN,Kolkata,o3,95,2.9,16.4,8.6,117.08,1
08-09-2019,IN,Kolkata,so2,95,0.9,5.7,1.8,12.61,1
08-09-2019,IN,Kolkata,pressure,120,994.9,1002,997.3,34.06,1
08-09-2019,IN,Kolkata,wind-speed,120,0.1,3.6,1.5,10.63,1
08-09-2019,IN,Kolkata,temperature,120,26,30.1,27.5,8.05,1
08-09-2019,IN,Kolkata,pm10,95,18,62,32,1164.4,1
08-09-2019,IN,Kolkata,humidity,120,75.7,99,93.3,257.79,1
08-09-2019,IN,Kolkata,no2,95,0.2,20.2,8,199.17,1
09-09-2019,IN,Kolkata,pm25,118,38,152,76,5738.06,1
09-09-2019,IN,Kolkata,dew,99,25.5,28,27.5,6.63,1
09-09-2019,IN,Kolkata,co,95,1,13.5,3.4,129.57,1
09-09-2019,IN,Kolkata,o3,95,3.3,32.3,10.2,460.49,1
09-09-2019,IN,Kolkata,so2,95,0.9,11,1.8,55.04,1
09-09-2019,IN,Kolkata,pressure,120,994.7,1003,997.3,37.39,1
09-09-2019,IN,Kolkata,wind-speed,118,0,5.9,1.5,13.17,1
09-09-2019,IN,Kolkata,temperature,120,26.3,33.2,28.7,44.05,1
09-09-2019,IN,Kolkata,pm10,95,8,73,48,1769.41,1
09-09-2019,IN,Kolkata,humidity,120,60.4,99,84.9,1115.78,1
09-09-2019,IN,Kolkata,no2,95,0.3,19.9,9.2,204.19,1
10-09-2019,IN,Kolkata,pm25,112,54,129,80,3461.78,1
10-09-2019,IN,Kolkata,dew,84,26.5,28,27,2.14,1
10-09-2019,IN,Kolkata,co,96,1,13.1,3.7,118.8,1
10-09-2019,IN,Kolkata,o3,96,4.7,24.7,11.8,209.61,1
10-09-2019,IN,Kolkata,so2,96,0.8,12.8,1.5,55.88,1
10-09-2019,IN,Kolkata,pressure,120,994.9,1003,997.6,37.83,1
10-09-2019,IN,Kolkata,wind-speed,120,0.1,3.7,1.5,8.85,1
10-09-2019,IN,Kolkata,temperature,120,27,33,29,23.81,1
10-09-2019,IN,Kolkata,pm10,96,37,71,53,852.14,1
10-09-2019,IN,Kolkata,humidity,120,60,100,86.5,844.8,1
10-09-2019,IN,Kolkata,no2,95,0.6,16.4,7.8,125.28,1
11-09-2019,IN,Kolkata,pm25,96,25,148,65,6507.24,1
11-09-2019,IN,Kolkata,dew,99,25,29,27,6.95,1
11-09-2019,IN,Kolkata,co,92,1.3,12.7,3.9,129.38,1
11-09-2019,IN,Kolkata,o3,92,2.7,18.8,9.9,116.45,1
11-09-2019,IN,Kolkata,so2,92,0.9,20.3,2,90.19,1
11-09-2019,IN,Kolkata,pressure,107,996.2,1004,998.4,40.54,1
11-09-2019,IN,Kolkata,wind-speed,113,0.1,4.8,1.2,10.69,1
11-09-2019,IN,Kolkata,temperature,115,24.9,31,28,10.89,1
11-09-2019,IN,Kolkata,pm10,92,26,75,48,1412.78,1
11-09-2019,IN,Kolkata,humidity,115,71.4,100,89.1,431.58,1
11-09-2019,IN,Kolkata,no2,91,0.1,33.1,8.5,339.06,1
12-09-2019,IN,Kolkata,pm25,96,30,137,77,5315.35,1
12-09-2019,IN,Kolkata,dew,111,24,27,26,6.29,1
12-09-2019,IN,Kolkata,co,95,1.6,13.6,4.1,123.69,1
12-09-2019,IN,Kolkata,o3,95,2,14.6,6.6,83.64,1
12-09-2019,IN,Kolkata,so2,95,1,10.3,2,37.54,1
12-09-2019,IN,Kolkata,pressure,74,997.7,1007,999.5,67.74,1
12-09-2019,IN,Kolkata,wind-speed,119,0,6.1,1.5,20.71,1
12-09-2019,IN,Kolkata,temperature,120,24.9,29,27,7.78,1
12-09-2019,IN,Kolkata,pm10,95,24,69,44,1673.61,1
12-09-2019,IN,Kolkata,humidity,120,80.9,99,92.3,234.91,1
12-09-2019,IN,Kolkata,no2,92,1.5,22.3,11.8,234.48,1
13-09-2019,IN,Kolkata,pm25,86,38,141,71,4670.81,1
13-09-2019,IN,Kolkata,dew,93,26,28,27,5.4,1
13-09-2019,IN,Kolkata,co,86,0.7,10.3,3.4,61.87,1
13-09-2019,IN,Kolkata,o3,86,3.9,16.5,7.7,80.46,1
13-09-2019,IN,Kolkata,so2,86,0.9,15.7,2.1,83.09,1
13-09-2019,IN,Kolkata,pressure,24,1004,1008,1006,11.63,1
13-09-2019,IN,Kolkata,wind-speed,109,0.1,6.1,1.7,18.48,1
13-09-2019,IN,Kolkata,temperature,109,26.2,32,27.7,22.09,1
13-09-2019,IN,Kolkata,pm10,86,31,103,52,2253.91,1
13-09-2019,IN,Kolkata,humidity,109,70,99,88.7,603.34,1
13-09-2019,IN,Kolkata,no2,86,2,18,10.7,127.01,1
14-09-2019,IN,Kolkata,pm25,78,59,154,90,7815.7,1
14-09-2019,IN,Kolkata,dew,111,25,28,27,7.85,1
14-09-2019,IN,Kolkata,co,72,0.9,5.3,3.1,12.65,1
14-09-2019,IN,Kolkata,o3,72,3.6,25.4,9.9,296.08,1
14-09-2019,IN,Kolkata,so2,72,0.9,14,2.5,92.17,1
14-09-2019,IN,Kolkata,pressure,29,999.8,1008,1006,66.07,1
14-09-2019,IN,Kolkata,wind-speed,96,0.1,5.1,1.6,11.87,1
14-09-2019,IN,Kolkata,temperature,96,26,33.5,29,46.58,1
14-09-2019,IN,Kolkata,pm10,72,47,98,62,1550.05,1
14-09-2019,IN,Kolkata,humidity,96,60.2,99,83.7,1188.87,1
14-09-2019,IN,Kolkata,no2,72,4.4,21.5,10.2,198.17,1
15-09-2019,IN,Kolkata,pm25,96,61,152,98,5581.32,1
15-09-2019,IN,Kolkata,dew,105,26,28,27,3.21,1
15-09-2019,IN,Kolkata,co,72,0.9,5,2.6,11.13,1
15-09-2019,IN,Kolkata,o3,72,4.4,37,9.5,893.15,1
15-09-2019,IN,Kolkata,so2,72,1,21.5,2.8,188.77,1
15-09-2019,IN,Kolkata,pressure,43,998.4,1007,1003,98.12,1
15-09-2019,IN,Kolkata,wind-speed,96,0.3,4.1,1.7,9.72,1
15-09-2019,IN,Kolkata,temperature,96,27,34,29.5,49.86,1
15-09-2019,IN,Kolkata,pm10,72,40,94,65,1703.64,1
15-09-2019,IN,Kolkata,humidity,96,52.4,100,79,1853.43,1
15-09-2019,IN,Kolkata,no2,72,2,20.5,8.8,156.17,1
16-09-2019,IN,Kolkata,pm25,117,57,151,89,4184.68,1
16-09-2019,IN,Kolkata,dew,105,26,29,27,8.31,1
16-09-2019,IN,Kolkata,co,95,1.2,11.7,3.4,91.66,1
16-09-2019,IN,Kolkata,o3,95,2.8,22,9.1,288.47,1
16-09-2019,IN,Kolkata,so2,95,1,17.3,2.9,110.67,1
16-09-2019,IN,Kolkata,pressure,53,997.3,1006,999.9,91.53,1
16-09-2019,IN,Kolkata,wind-speed,120,0.1,6.4,1.5,13.24,1
16-09-2019,IN,Kolkata,temperature,120,27,34.5,29.1,51.69,1
16-09-2019,IN,Kolkata,pm10,93,33,91,57,1506.01,1
16-09-2019,IN,Kolkata,humidity,120,51.3,98.9,81.3,1379.68,1
16-09-2019,IN,Kolkata,no2,95,3,19.3,9,130.73,1
17-09-2019,IN,Kolkata,pm25,119,52,131,75,3219.57,1
17-09-2019,IN,Kolkata,dew,102,25,28,26,6.49,1
17-09-2019,IN,Kolkata,co,96,1.1,10.3,2.9,82.78,1
17-09-2019,IN,Kolkata,o3,96,3,28.4,8.5,164.73,1
17-09-2019,IN,Kolkata,so2,96,0.8,6,2,13.83,1
17-09-2019,IN,Kolkata,pressure,25,989.5,1008,1005,125.03,1
